nohup: ignoring input
Linux 5.14.0-427.44.1.el9_4.x86_64 (bc488234cf69) 	11/22/24 	_x86_64_	(8 CPU)

22:33:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:52:37     all    4.51    0.00    1.63    0.00    0.75    0.63    0.00    0.00    0.00   92.49
22:52:38     all    2.66    0.00    1.65    0.00    0.25    0.13    0.00    0.00    0.00   95.31
22:52:39     all    6.12    0.00    2.75    0.00    0.62    0.88    0.00    0.00    0.00   89.62
22:52:40     all    3.63    0.00    1.88    0.00    0.38    0.75    0.13    0.00    0.00   93.23
22:52:41     all    7.44    0.00    3.78    0.13    0.88    0.25    0.00    0.00    0.00   87.52
22:52:42     all    6.07    0.00    3.29    0.00    0.13    0.76    0.00    0.00    0.00   89.76
22:52:43     all    4.27    0.00    1.88    0.13    0.88    0.50    0.00    0.00    0.00   92.34
22:52:44     all    4.40    0.00    1.89    0.13    0.25    0.38    0.00    0.00    0.00   92.96
22:52:45     all    3.75    0.00    2.13    0.25    0.50    0.63    0.00    0.00    0.00   92.74
22:52:46     all    3.28    0.00    0.88    0.13    0.50    0.38    0.00    0.00    0.00   94.83
22:52:47     all   20.18    0.00    2.01    0.00    0.50    0.88    0.00    0.00    0.00   76.44
22:52:48     all    6.52    0.00    2.63    0.00    0.63    0.50    0.00    0.00    0.00   89.71
22:52:49     all    4.89    0.00    2.63    0.00    0.38    0.50    0.00    0.00    0.00   91.60
22:52:50     all    5.51    0.00    2.38    0.13    0.63    0.63    0.00    0.00    0.00   90.73
22:52:51     all    7.81    0.00    2.64    0.00    0.38    0.63    0.00    0.00    0.00   88.54
22:52:52     all    5.63    0.00    2.75    0.13    0.75    0.75    0.00    0.00    0.00   89.99
22:52:53     all    3.29    0.00    2.02    0.00    0.51    0.25    0.00    0.00    0.00   93.93
22:52:54     all    3.12    0.00    2.37    0.00    0.25    0.50    0.12    0.00    0.00   93.64
22:52:55     all    6.43    0.00    2.77    0.13    0.76    0.50    0.00    0.00    0.00   89.41
22:52:56     all    7.52    0.00    1.50    0.13    0.25    0.50    0.00    0.00    0.00   90.10
22:52:57     all    5.28    0.00    2.01    0.25    0.75    0.38    0.00    0.00    0.00   91.33
22:52:58     all    2.38    0.00    1.50    0.00    0.25    0.63    0.00    0.00    0.00   95.24
22:52:59     all    4.28    0.00    2.02    0.13    0.63    0.50    0.00    0.00    0.00   92.44
22:53:00     all    5.15    0.00    1.76    0.25    0.50    0.63    0.00    0.00    0.00   91.71
22:53:01     all    5.67    0.00    3.02    0.13    0.38    0.50    0.00    0.00    0.00   90.30
22:53:02     all    7.40    0.00    3.01    0.13    0.63    0.63    0.00    0.00    0.00   88.21
22:53:03     all    5.65    0.00    2.64    0.00    0.50    0.38    0.00    0.00    0.00   90.83
22:53:04     all   20.98    0.00    2.26    0.00    0.50    0.50    0.00    0.00    0.00   75.75
22:53:05     all    4.91    0.00    2.39    0.00    0.50    0.50    0.00    0.00    0.00   91.70
22:53:06     all    3.03    0.00    1.13    0.00    0.25    0.38    0.00    0.00    0.00   95.21
22:53:07     all    4.12    0.00    1.75    0.00    0.37    0.50    0.00    0.00    0.00   93.26
22:53:08     all    3.77    0.00    1.63    0.00    0.63    0.25    0.00    0.00    0.00   93.72
22:53:09     all    4.39    0.00    1.76    0.25    0.38    0.63    0.13    0.00    0.00   92.47
22:53:10     all    3.64    0.00    1.13    0.13    0.50    0.50    0.00    0.00    0.00   94.10
22:53:11     all    9.80    0.00    3.89    0.00    0.50    0.63    0.00    0.00    0.00   85.18
22:53:12     all    7.22    0.00    3.42    0.00    0.63    0.51    0.00    0.00    0.00   88.23
22:53:13     all    7.96    0.00    2.36    0.12    0.62    0.75    0.00    0.00    0.00   88.18
22:53:14     all    4.30    0.00    1.90    0.00    0.38    0.51    0.00    0.00    0.00   92.92
22:53:15     all    4.87    0.00    2.25    0.00    0.50    0.75    0.00    0.00    0.00   91.64
22:53:16     all    4.66    0.00    1.39    0.25    0.50    0.25    0.13    0.00    0.00   92.82
22:53:17     all    3.38    0.00    2.13    0.00    0.50    0.25    0.00    0.00    0.00   93.74
22:53:18     all    4.40    0.00    3.02    0.13    0.50    0.88    0.00    0.00    0.00   91.07
22:53:19     all    4.51    0.00    2.63    0.25    0.50    0.38    0.00    0.00    0.00   91.73
22:53:20     all    5.93    0.00    2.02    0.13    0.50    0.76    0.25    0.00    0.00   90.42
22:53:21     all    8.29    0.00    3.27    0.00    0.63    0.63    0.00    0.00    0.00   87.19
22:53:22     all    5.18    0.00    3.29    0.00    0.51    0.63    0.00    0.00    0.00   90.39
22:53:23     all    4.14    0.00    2.26    0.00    0.50    0.50    0.00    0.00    0.00   92.60
22:53:24     all    3.52    0.00    2.01    0.00    0.50    0.63    0.00    0.00    0.00   93.34
22:53:25     all   10.58    0.00    3.65    0.38    0.63    0.63    0.00    0.00    0.00   84.13
22:53:26     all    8.43    0.00    1.89    0.00    0.50    0.75    0.00    0.00    0.00   88.43
22:53:27     all    4.78    0.00    2.39    0.00    0.50    0.38    0.25    0.00    0.00   91.70
22:53:28     all    4.16    0.00    1.76    0.00    0.50    0.76    0.00    0.00    0.00   92.82
22:53:29     all    4.76    0.00    2.63    0.25    0.75    0.50    0.00    0.00    0.00   91.10
22:53:30     all    5.42    0.00    1.64    0.00    0.25    0.76    0.00    0.00    0.00   91.94
22:53:31     all    7.26    0.00    2.75    0.00    0.75    0.50    0.00    0.00    0.00   88.74
22:53:32     all    8.33    0.00    3.28    0.38    0.51    0.63    0.00    0.00    0.00   86.87
22:53:33     all    4.63    0.00    3.13    0.00    0.63    0.50    0.00    0.00    0.00   91.11
22:53:34     all   20.13    0.00    2.77    0.13    0.63    0.63    0.00    0.00    0.00   75.72
22:53:35     all    5.39    0.00    3.01    0.00    0.38    0.50    0.00    0.00    0.00   90.73
22:53:36     all    4.27    0.00    1.26    0.00    0.50    0.63    0.13    0.00    0.00   93.22
22:53:37     all    7.64    0.00    2.01    0.00    0.63    0.75    0.00    0.00    0.00   88.97
22:53:38     all    4.92    0.00    1.64    0.25    0.25    0.13    0.00    0.00    0.00   92.80
22:53:39     all    5.49    0.00    2.37    0.12    0.75    0.87    0.00    0.00    0.00   90.40
22:53:40     all    6.08    0.00    1.52    0.00    0.38    0.51    0.00    0.00    0.00   91.52
22:53:41     all    5.52    0.00    3.51    0.00    0.63    0.63    0.00    0.00    0.00   89.71
22:53:42     all    7.84    0.00    3.29    0.00    0.38    0.63    0.00    0.00    0.00   87.86
22:53:43     all    6.13    0.00    2.13    0.25    0.63    0.38    0.00    0.00    0.00   90.49
22:53:44     all    3.27    0.00    2.02    0.00    0.50    0.63    0.00    0.00    0.00   93.58
22:53:45     all    4.12    0.00    2.12    0.00    0.50    0.75    0.00    0.00    0.00   92.50
22:53:46     all    5.58    0.00    1.02    0.00    0.38    0.25    0.00    0.00    0.00   92.77
22:53:47     all    4.90    0.00    2.14    0.00    0.38    0.63    0.00    0.00    0.00   91.96
22:53:48     all    4.48    0.00    2.62    0.12    0.75    0.62    0.12    0.00    0.00   91.28
22:53:49     all    3.89    0.00    2.39    0.00    0.50    0.25    0.00    0.00    0.00   92.96
22:53:50     all    5.79    0.00    2.01    0.13    0.38    0.75    0.00    0.00    0.00   90.94
22:53:51     all    4.78    0.00    3.14    0.13    0.63    0.63    0.00    0.00    0.00   90.69
22:53:52     all    8.81    0.00    3.27    0.38    0.50    0.75    0.00    0.00    0.00   86.29
22:53:53     all   15.68    0.00    2.51    0.00    0.63    0.25    0.00    0.00    0.00   80.93
22:53:54     all    5.95    0.00    2.15    0.13    0.38    1.01    0.00    0.00    0.00   90.38
22:53:55     all    7.03    0.00    3.26    0.00    0.75    0.38    0.00    0.00    0.00   88.58
22:53:56     all    8.81    0.00    1.64    0.00    0.63    0.75    0.00    0.00    0.00   88.18
22:53:57     all    3.40    0.00    1.64    0.00    0.38    0.25    0.00    0.00    0.00   94.33
22:53:58     all    4.78    0.00    1.64    0.00    0.13    0.63    0.13    0.00    0.00   92.70
22:53:59     all    4.38    0.00    2.38    0.13    0.63    0.50    0.00    0.00    0.00   91.99
22:54:00     all    5.43    0.00    2.02    0.00    0.63    0.76    0.00    0.00    0.00   91.16
22:54:01     all    4.03    0.00    3.02    0.00    0.38    0.50    0.00    0.00    0.00   92.07
22:54:02     all    9.67    0.00    3.02    0.25    0.63    0.75    0.00    0.00    0.00   85.68
22:54:03     all    9.28    0.00    3.89    0.13    0.88    0.75    0.00    0.00    0.00   85.07
22:54:04     all    9.73    0.00    2.53    0.13    0.51    0.38    0.00    0.00    0.00   86.73
22:54:05     all    4.16    0.00    2.39    0.25    0.50    0.63    0.00    0.00    0.00   92.07
22:54:06     all    2.51    0.00    1.38    0.00    0.25    0.50    0.00    0.00    0.00   95.35
22:54:07     all    3.02    0.00    1.64    0.00    0.50    0.50    0.13    0.00    0.00   94.21
22:54:08     all    6.30    0.00    1.89    0.00    0.63    0.50    0.00    0.00    0.00   90.68
22:54:09     all    5.62    0.00    2.37    0.25    0.50    0.87    0.00    0.00    0.00   90.39
22:54:10     all    3.55    0.00    1.39    0.13    0.51    0.25    0.00    0.00    0.00   94.17
22:54:11     all    4.50    0.00    3.50    0.12    0.50    0.50    0.00    0.00    0.00   90.88
22:54:12     all    8.32    0.00    3.15    0.13    0.50    0.63    0.00    0.00    0.00   87.26
22:54:13     all    5.06    0.00    1.90    0.00    0.25    0.13    0.00    0.00    0.00   92.67
22:54:14     all    3.87    0.00    1.75    0.00    0.50    0.87    0.00    0.00    0.00   93.01
22:54:15     all    3.12    0.00    1.62    0.12    0.50    0.12    0.00    0.00    0.00   94.50
22:54:16     all    2.76    0.00    1.38    0.00    0.50    0.38    0.00    0.00    0.00   94.98
22:54:17     all   10.38    0.00    3.38    0.00    0.50    1.00    0.12    0.00    0.00   84.62
22:54:18     all    5.80    0.00    3.40    0.13    0.50    0.63    0.00    0.00    0.00   89.53
22:54:19     all   17.15    0.00    2.63    0.00    0.75    0.38    0.00    0.00    0.00   79.10
22:54:20     all    7.86    0.00    2.15    0.25    0.51    0.89    0.00    0.00    0.00   88.34
22:54:21     all    5.64    0.00    3.51    0.13    0.75    0.63    0.00    0.00    0.00   89.35
22:54:22     all    8.15    0.00    3.38    0.13    0.63    0.75    0.13    0.00    0.00   86.84
22:54:23     all    5.67    0.00    2.27    0.25    0.38    0.50    0.13    0.00    0.00   90.81
22:54:24     all    4.26    0.00    2.26    0.00    0.88    0.63    0.00    0.00    0.00   91.98
22:54:25     all    8.47    0.00    3.41    0.13    0.25    0.63    0.00    0.00    0.00   87.10
22:54:26     all    8.64    0.00    2.13    0.25    0.75    0.50    0.00    0.00    0.00   87.73
22:54:27     all    6.53    0.00    2.14    0.00    0.25    0.75    0.00    0.00    0.00   90.33
22:54:28     all    3.88    0.00    2.13    0.25    0.63    0.38    0.00    0.00    0.00   92.74
22:54:29     all    5.01    0.00    2.13    0.38    0.50    0.63    0.00    0.00    0.00   91.35
22:54:30     all    5.05    0.00    2.15    0.13    0.51    0.63    0.00    0.00    0.00   91.54
22:54:31     all    4.65    0.00    2.77    0.13    0.50    0.63    0.00    0.00    0.00   91.32
22:54:32     all    9.33    0.00    2.77    0.00    0.63    0.50    0.00    0.00    0.00   86.76
22:54:33     all    4.62    0.00    2.75    0.38    0.62    0.38    0.00    0.00    0.00   91.25
22:54:34     all   10.35    0.00    2.02    0.00    0.38    0.88    0.00    0.00    0.00   86.36
22:54:35     all    4.51    0.00    2.38    0.00    0.63    0.13    0.00    0.00    0.00   92.36
22:54:36     all    6.16    0.00    2.26    0.25    0.50    0.63    0.00    0.00    0.00   90.20
22:54:37     all    3.88    0.00    2.01    0.00    0.75    0.75    0.00    0.00    0.00   92.61
22:54:38     all   16.39    0.00    2.14    0.00    0.25    0.38    0.00    0.00    0.00   80.83
22:54:39     all    4.26    0.00    2.50    0.13    0.75    0.63    0.00    0.00    0.00   91.74
22:54:40     all    6.14    0.00    2.13    0.25    0.50    0.63    0.13    0.00    0.00   90.23
22:54:41     all    6.39    0.00    3.76    0.00    0.63    0.75    0.25    0.00    0.00   88.22
22:54:42     all    6.55    0.00    3.27    0.00    0.63    0.25    0.00    0.00    0.00   89.29
22:54:43     all    7.94    0.00    2.40    0.13    0.63    0.63    0.00    0.00    0.00   88.27
22:54:44     all    4.89    0.00    2.01    0.00    0.38    0.63    0.00    0.00    0.00   92.10
22:54:45     all    5.52    0.00    2.13    0.13    0.75    0.38    0.00    0.00    0.00   91.09
22:54:46     all    4.52    0.00    1.76    0.13    0.38    0.63    0.00    0.00    0.00   92.60
22:54:47     all    5.53    0.00    2.39    0.00    0.63    0.88    0.00    0.00    0.00   90.58
22:54:48     all    6.69    0.00    2.40    0.13    0.51    0.25    0.00    0.00    0.00   90.03
22:54:49     all    3.25    0.00    2.00    0.00    0.50    0.50    0.12    0.00    0.00   93.62
22:54:50     all    8.14    0.00    2.13    0.25    0.50    0.88    0.00    0.00    0.00   88.11
22:54:51     all    4.64    0.00    3.01    0.00    0.63    0.50    0.00    0.00    0.00   91.23
22:54:52     all    6.03    0.00    2.64    0.13    0.38    0.50    0.00    0.00    0.00   90.33
22:54:53     all    2.88    0.00    2.01    0.13    0.50    0.25    0.00    0.00    0.00   94.24
22:54:54     all    8.48    0.00    3.54    0.25    0.76    1.14    0.00    0.00    0.00   85.82
22:54:55     all   10.41    0.00    3.64    0.00    0.63    0.75    0.00    0.00    0.00   84.57
22:54:56     all   19.35    0.00    2.01    0.00    0.63    0.50    0.00    0.00    0.00   77.51
22:54:57     all    4.69    0.00    2.41    0.00    0.51    0.51    0.00    0.00    0.00   91.89
22:54:58     all    7.92    0.00    3.27    0.25    0.75    0.75    0.00    0.00    0.00   87.04
22:54:59     all   45.72    0.00    6.05    0.13    1.01    1.64    0.00    0.00    0.00   45.47
22:55:00     all   48.09    0.00    5.47    0.00    1.02    1.40    0.00    0.00    0.00   44.02
22:55:01     all   51.78    0.00    7.61    0.00    1.02    1.02    0.00    0.00    0.00   38.58
22:55:02     all   56.70    0.00    8.43    0.00    1.28    1.02    0.00    0.00    0.00   32.57
22:55:03     all   55.12    0.00    7.84    0.25    1.01    1.26    0.00    0.00    0.00   34.51
22:55:04     all   59.00    0.00    8.23    0.13    1.03    1.03    0.00    0.00    0.00   30.59
22:55:05     all   56.56    0.00    8.66    0.00    1.02    1.40    0.00    0.00    0.00   32.36
22:55:06     all   57.83    0.00    6.75    0.00    1.02    1.15    0.00    0.00    0.00   33.25
22:55:07     all   57.03    0.00    7.73    0.13    1.14    1.27    0.00    0.00    0.00   32.70
22:55:08     all   55.54    0.00    8.25    0.00    1.03    1.42    0.00    0.00    0.00   33.76
22:55:09     all   55.64    0.00    7.31    3.59    1.15    1.15    0.00    0.00    0.00   31.15
22:55:10     all   57.38    0.00    7.19    3.98    1.16    1.54    0.00    0.00    0.00   28.75
22:55:11     all   62.99    0.00   12.42    0.00    1.27    2.41    0.00    0.00    0.00   20.91
22:55:12     all   37.44    0.00    8.50    0.25    0.76    1.40    0.00    0.00    0.00   51.65
22:55:13     all    7.03    0.00    2.38    0.13    0.75    0.38    0.00    0.00    0.00   89.34
22:55:14     all    5.04    0.00    2.39    0.00    0.50    0.88    0.13    0.00    0.00   91.06
22:55:15     all   17.19    0.00    2.76    0.25    0.63    0.75    0.00    0.00    0.00   78.42
22:55:16     all    9.69    0.00    2.01    4.65    0.50    0.50    0.00    0.00    0.00   82.64
22:55:17     all    4.27    0.00    2.38    4.89    0.63    0.50    0.13    0.00    0.00   87.20
22:55:18     all    4.77    0.00    2.76    1.00    0.38    0.75    0.00    0.00    0.00   90.34
22:55:19     all    6.56    0.00    3.15    0.00    0.63    0.38    0.00    0.00    0.00   89.28
22:55:20     all    5.27    0.00    2.01    0.25    0.75    0.75    0.00    0.00    0.00   90.97
22:55:21     all    8.69    0.00    3.90    0.13    0.63    0.76    0.00    0.00    0.00   85.89
22:55:22     all    6.02    0.00    3.14    0.25    0.63    0.75    0.00    0.00    0.00   89.21
22:55:23     all    5.03    0.00    2.14    0.13    0.50    0.25    0.00    0.00    0.00   91.95
22:55:24     all    5.29    0.00    2.52    0.00    0.63    0.63    0.00    0.00    0.00   90.93
22:55:25     all    8.03    0.00    3.26    0.00    0.50    0.75    0.00    0.00    0.00   87.45
22:55:26     all    7.41    0.00    1.63    0.00    0.75    0.38    0.00    0.00    0.00   89.82
22:55:27     all    5.42    0.00    2.14    0.13    0.50    0.63    0.00    0.00    0.00   91.17
22:55:28     all    4.49    0.00    2.00    0.12    0.50    0.62    0.12    0.00    0.00   92.14
22:55:29     all    4.41    0.00    2.39    0.00    0.25    0.13    0.13    0.00    0.00   92.70
22:55:30     all    2.74    0.00    1.37    0.00    0.75    0.75    0.00    0.00    0.00   94.39
22:55:31     all    7.55    0.00    3.40    0.25    0.25    0.63    0.00    0.00    0.00   87.92
22:55:32     all    7.92    0.00    3.02    0.00    0.75    0.25    0.00    0.00    0.00   88.05
22:55:33     all   18.44    0.00    2.51    0.25    0.25    0.75    0.00    0.00    0.00   77.79
22:55:34     all   10.12    0.00    3.12    0.25    0.75    0.38    0.00    0.00    0.00   85.38
22:55:35     all    3.80    0.00    1.65    0.00    0.51    0.51    0.00    0.00    0.00   93.54
22:55:36     all    4.35    0.00    1.37    0.00    0.50    0.50    0.37    0.00    0.00   92.91
22:55:37     all    4.67    0.00    1.64    0.00    0.38    0.38    0.13    0.00    0.00   92.81
22:55:38     all    3.27    0.00    1.39    0.00    0.25    0.25    0.00    0.00    0.00   94.84
22:55:39     all    3.48    0.00    1.99    0.12    0.50    0.62    0.12    0.00    0.00   93.16
22:55:40     all    2.02    0.00    1.26    0.25    0.25    0.25    0.00    0.00    0.00   95.97
22:55:41     all    6.41    0.00    3.89    0.00    0.75    0.63    0.00    0.00    0.00   88.32
22:55:42     all    5.43    0.00    2.15    0.00    0.38    0.38    0.13    0.00    0.00   91.54
22:55:43     all    6.60    0.00    2.49    0.25    0.50    0.37    0.00    0.00    0.00   89.79
22:55:44     all    4.78    0.00    2.14    0.00    0.38    0.50    0.00    0.00    0.00   92.20
22:55:45     all    4.27    0.00    1.63    0.00    0.38    0.63    0.00    0.00    0.00   93.10
22:55:46     all    3.90    0.00    0.88    0.00    0.63    0.25    0.00    0.00    0.00   94.33
22:55:47     all    4.78    0.00    1.64    0.00    0.13    0.50    0.00    0.00    0.00   92.96
22:55:48     all    3.63    0.00    2.26    0.13    0.63    0.38    0.00    0.00    0.00   92.98
22:55:49     all    3.28    0.00    1.89    0.00    0.38    0.38    0.00    0.00    0.00   94.07
22:55:50     all    3.00    0.00    1.75    0.12    0.50    0.38    0.00    0.00    0.00   94.25
22:55:51     all    7.06    0.00    3.40    0.00    0.38    0.63    0.00    0.00    0.00   88.52
22:55:52     all    4.14    0.00    3.01    0.00    0.63    0.38    0.00    0.00    0.00   91.84
22:55:53     all    2.25    0.00    1.50    0.25    0.37    0.62    0.00    0.00    0.00   95.01
22:55:54     all    4.42    0.00    2.15    0.13    0.38    0.13    0.00    0.00    0.00   92.80
22:55:55     all    6.13    0.00    2.13    0.13    0.63    0.38    0.00    0.00    0.00   90.61
22:55:56     all    5.79    0.00    1.38    0.25    0.13    0.25    0.00    0.00    0.00   92.20
22:55:57     all    3.00    0.00    1.75    0.00    0.50    0.50    0.00    0.00    0.00   94.25
22:55:58     all    2.14    0.00    1.13    0.13    0.38    0.25    0.00    0.00    0.00   95.98
22:55:59     all    2.90    0.00    1.89    0.00    0.25    0.38    0.00    0.00    0.00   94.57
22:56:00     all    2.00    0.00    1.12    0.00    0.37    0.62    0.00    0.00    0.00   95.88
22:56:01     all   15.83    0.00    3.02    0.00    0.63    0.13    0.00    0.00    0.00   80.40
22:56:02     all    7.34    0.00    2.78    0.00    0.38    0.51    0.00    0.00    0.00   88.99
22:56:03     all    4.38    0.00    2.25    0.00    0.63    0.38    0.00    0.00    0.00   92.37
22:56:04     all    9.70    0.00    2.39    0.00    0.38    0.50    0.00    0.00    0.00   87.03
22:56:05     all    3.50    0.00    2.25    0.12    0.50    0.50    0.00    0.00    0.00   93.13
22:56:06     all    2.26    0.00    1.00    0.00    0.25    0.25    0.00    0.00    0.00   96.24
22:56:07     all    3.26    0.00    1.25    0.00    0.50    0.25    0.00    0.00    0.00   94.74
22:56:08     all    2.40    0.00    1.01    0.00    0.25    0.38    0.00    0.00    0.00   95.96
22:56:09     all    2.65    0.00    1.64    0.13    0.38    0.38    0.00    0.00    0.00   94.82
22:56:10     all    2.24    0.00    1.12    0.25    0.50    0.25    0.00    0.00    0.00   95.65
22:56:11     all    5.68    0.00    3.54    0.00    0.38    0.63    0.00    0.00    0.00   89.77
22:56:12     all    5.14    0.00    2.63    0.00    0.75    0.38    0.00    0.00    0.00   91.10
22:56:13     all    4.53    0.00    1.76    0.00    0.13    0.25    0.00    0.00    0.00   93.33
22:56:14     all    3.65    0.00    1.89    0.00    0.25    0.63    0.13    0.00    0.00   93.46
22:56:15     all    3.75    0.00    1.88    0.50    0.62    0.38    0.00    0.00    0.00   92.88
22:56:16     all    3.03    0.00    1.01    0.00    0.38    0.25    0.00    0.00    0.00   95.33
22:56:17     all    3.13    0.00    1.50    0.00    0.50    0.63    0.00    0.00    0.00   94.24
22:56:18     all    3.53    0.00    2.39    0.00    0.38    0.13    0.00    0.00    0.00   93.58
22:56:19     all    7.12    0.00    3.87    0.12    0.75    1.50    0.12    0.00    0.00   86.52
22:56:20     all    6.00    0.00    2.04    0.13    0.64    0.89    0.00    0.00    0.00   90.29
22:56:21     all    8.17    0.00    3.89    0.13    0.75    1.13    0.00    0.00    0.00   85.93
22:56:22     all   11.25    0.00    4.75    0.38    1.00    1.62    0.00    0.00    0.00   81.00
22:56:23     all   21.44    0.00    4.29    2.40    0.76    1.89    0.00    0.00    0.00   69.23
22:56:24     all   16.26    0.00    3.81    0.13    0.51    1.14    0.00    0.00    0.00   78.14
22:56:25     all    7.75    0.00    2.75    0.25    0.75    0.88    0.00    0.00    0.00   87.62
22:56:26     all    8.00    0.00    2.12    0.25    0.62    0.38    0.12    0.00    0.00   88.50
22:56:27     all    4.15    0.00    2.01    0.00    0.38    0.38    0.00    0.00    0.00   93.08
22:56:28     all    3.25    0.00    1.75    0.00    0.62    0.75    0.00    0.00    0.00   93.62
22:56:29     all    4.56    0.00    2.41    0.00    0.38    0.38    0.00    0.00    0.00   92.27
22:56:30     all    4.14    0.00    1.88    0.00    0.75    0.63    0.13    0.00    0.00   92.48
22:56:31     all    6.43    0.00    3.91    0.00    0.50    0.88    0.13    0.00    0.00   88.15
22:56:32     all   10.11    0.00    3.54    0.00    0.76    0.51    0.00    0.00    0.00   85.08
22:56:33     all    4.65    0.00    3.02    0.13    0.38    0.75    0.00    0.00    0.00   91.08
22:56:34     all   10.44    0.00    2.64    0.25    0.88    0.50    0.00    0.00    0.00   85.28
22:56:35     all    5.54    0.00    2.77    0.00    0.50    0.88    0.00    0.00    0.00   90.30
22:56:36     all    3.14    0.00    1.76    0.13    0.75    0.38    0.00    0.00    0.00   93.84
22:56:37     all    6.68    0.00    1.89    0.00    0.25    0.50    0.00    0.00    0.00   90.67
22:56:38     all    2.01    0.00    1.26    0.13    0.25    0.13    0.00    0.00    0.00   96.23
22:56:39     all    3.38    0.00    1.75    0.12    0.50    0.62    0.00    0.00    0.00   93.62
22:56:40     all    1.88    0.00    1.00    0.00    0.50    0.13    0.13    0.00    0.00   96.37
22:56:41     all    5.14    0.00    3.26    0.00    0.50    0.50    0.00    0.00    0.00   90.60
22:56:42     all    4.78    0.00    3.14    0.00    0.50    0.38    0.00    0.00    0.00   91.19
22:56:43     all    4.92    0.00    1.39    0.13    0.25    0.00    0.00    0.00    0.00   93.31
22:56:44     all   19.20    0.00    2.00    0.00    0.50    0.87    0.00    0.00    0.00   77.43
22:56:45     all    6.18    0.00    1.39    0.13    0.38    0.25    0.13    0.00    0.00   91.55
22:56:46     all    2.89    0.00    1.26    0.13    0.38    0.13    0.00    0.00    0.00   95.23
22:56:47     all    3.75    0.00    1.62    0.00    0.50    0.62    0.00    0.00    0.00   93.50
22:56:48     all    3.67    0.00    2.15    0.00    0.25    0.38    0.00    0.00    0.00   93.54
22:56:49     all    3.23    0.00    2.11    0.00    0.75    0.25    0.00    0.00    0.00   93.66
22:56:50     all    4.04    0.00    1.13    0.00    0.00    0.38    0.00    0.00    0.00   94.45
22:56:51     all    4.24    0.00    2.87    0.00    0.50    0.37    0.00    0.00    0.00   92.02
22:56:52     all    5.32    0.00    2.28    0.25    0.51    0.25    0.00    0.00    0.00   91.39
22:56:53     all    2.76    0.00    2.01    0.00    0.38    0.50    0.00    0.00    0.00   94.36
22:56:54     all    4.53    0.00    3.65    0.13    0.63    0.25    0.00    0.00    0.00   90.82
22:56:55     all    6.63    0.00    2.38    0.13    0.25    0.50    0.00    0.00    0.00   90.11
22:56:56     all    6.16    0.00    1.26    0.00    0.50    0.25    0.00    0.00    0.00   91.83
22:56:57     all    2.76    0.00    1.88    0.00    0.25    0.38    0.13    0.00    0.00   94.60
22:56:58     all    2.75    0.00    1.62    0.00    0.38    0.12    0.00    0.00    0.00   95.12
22:56:59     all    3.90    0.00    1.51    0.00    0.38    0.50    0.00    0.00    0.00   93.71
22:57:00     all    2.37    0.00    1.62    0.12    0.50    0.50    0.00    0.00    0.00   94.89
22:57:01     all    4.91    0.00    2.52    0.13    0.38    0.13    0.00    0.00    0.00   91.94
22:57:02     all    5.02    0.00    2.38    0.13    0.38    0.50    0.00    0.00    0.00   91.59
22:57:03     all    5.88    0.00    2.63    0.13    0.63    0.38    0.00    0.00    0.00   90.36
22:57:04     all    8.42    0.00    2.51    0.00    0.25    0.50    0.00    0.00    0.00   88.32
22:57:05     all    3.27    0.00    2.01    0.25    0.38    0.13    0.00    0.00    0.00   93.97
22:57:06     all    3.00    0.00    1.13    0.00    0.38    0.63    0.00    0.00    0.00   94.87
22:57:07     all    3.38    0.00    1.63    0.00    0.50    0.25    0.00    0.00    0.00   94.24
22:57:08     all    4.53    0.00    2.52    0.00    0.25    0.13    0.25    0.00    0.00   92.33
22:57:09     all    3.88    0.00    1.75    0.00    0.62    0.75    0.00    0.00    0.00   93.00
22:57:10     all    2.00    0.00    1.00    0.12    0.38    0.25    0.38    0.00    0.00   95.88
22:57:11     all    4.30    0.00    3.16    0.00    0.25    0.00    0.00    0.00    0.00   92.28
22:57:12     all    5.76    0.00    2.88    0.00    0.50    0.63    0.00    0.00    0.00   90.24
22:57:13     all    2.89    0.00    1.88    0.00    0.25    0.38    0.00    0.00    0.00   94.60
22:57:14     all    5.14    0.00    1.63    0.13    0.63    0.38    0.00    0.00    0.00   92.11
22:57:15     all    2.53    0.00    1.26    0.13    0.25    0.00    0.13    0.00    0.00   95.71
22:57:16     all    3.27    0.00    1.51    0.00    0.13    0.75    0.00    0.00    0.00   94.35
22:57:17     all   16.08    0.00    1.38    0.00    0.63    0.25    0.00    0.00    0.00   81.66
22:57:18     all    3.03    0.00    2.14    0.00    0.38    0.25    0.00    0.00    0.00   94.20
22:57:19     all    2.87    0.00    2.37    0.00    0.62    0.37    0.00    0.00    0.00   93.77
22:57:20     all    2.65    0.00    0.88    0.00    0.13    0.50    0.00    0.00    0.00   95.84
22:57:21     all    5.30    0.00    2.65    0.00    0.25    0.13    0.00    0.00    0.00   91.68
22:57:22     all    3.27    0.00    2.14    0.00    0.63    0.25    0.00    0.00    0.00   93.71
22:57:23     all    1.88    0.00    2.00    0.00    0.13    0.50    0.00    0.00    0.00   95.49
22:57:24     all    2.76    0.00    2.01    0.13    0.38    0.38    0.00    0.00    0.00   94.35
22:57:25     all    5.26    0.00    2.38    0.00    0.63    0.13    0.00    0.00    0.00   91.60
